,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
2364,734,Lawrence,Moten,Lawrence Moten,"Moten, Lawrence",L. Moten,lawrence-moten,1972-03-25T00:00:00,Syracuse,USA,Syracuse/USA,6-5,185,3,,Guard,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,lawrence_moten,1995,1997,N,Y,Y,1995,2,36,N
2365,202700,Donatas,Motiejunas,Donatas Motiejunas,"Motiejunas, Donatas",D. Motiejunas,donatas-motiejunas,1990-09-20T00:00:00,Lithuania,Lithuania,Benetton Treviso/Lithuania,7-0,220,7,28,Forward-Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,donatas_motiejunas,2012,2018,Y,Y,Y,2011,1,20,N
2366,1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,6-8,230,4,15,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2367,2069,Hanno,Mottola,Hanno Mottola,"Mottola, Hanno",H. Mottola,hanno-mottola,1976-09-09T00:00:00,Utah,Finland,Utah/Finland,6-11,247,2,13,Center-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,hanno_mottola,2000,2001,N,Y,Y,2000,2,40,N
2368,203102,Arnett,Moultrie,Arnett Moultrie,"Moultrie, Arnett",A. Moultrie,arnett-moultrie,1990-11-18T00:00:00,Mississippi State,USA,Mississippi State/USA,6-10,240,2,5,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,arnett_moultrie,2012,2013,Y,Y,Y,2012,1,27,N
2369,297,Alonzo,Mourning,Alonzo Mourning,"Mourning, Alonzo",A. Mourning,alonzo-mourning,1970-02-08T00:00:00,Georgetown,USA,Georgetown/USA,6-10,261,16,33,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,alonzo_mourning,1992,2007,N,Y,Y,1992,1,2,N
2370,202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,timofey-mozgov,1986-07-16T00:00:00,                                   ,Russia,Khimki/Russia,7-1,275,10,21,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,timofey_mozgov,2010,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2371,77657,Chuck,Mrazovich,Chuck Mrazovich,"Mrazovich, Chuck",C. Mrazovich,chuck-mrazovich,1924-02-26T00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-5,185,1,,Forward,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_chuck_mrazovich,1950,1950,N,Y,Y,1950,3,,N
2372,1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05T00:00:00,Guangdong,DRC,Guangdong/DRC,6-3,200,7,,Guard,Inactive,N,0,,,,,emmanuel_mudiay,2015,2021,N,Y,Y,2015,1,7,N
2373,77658,Erwin,Mueller,Erwin Mueller,"Mueller, Erwin",E. Mueller,erwin-mueller,1944-03-12T00:00:00,San Francisco,USA,San Francisco/USA,6-8,230,7,51,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_erwin_mueller,1966,1972,N,Y,Y,1966,2,20,N
2374,203498,Shabazz,Muhammad,Shabazz Muhammad,"Muhammad, Shabazz",S. Muhammad,shabazz-muhammad,1992-11-13T00:00:00,UCLA,USA,UCLA/USA,6-6,221,6,15,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shabazz_muhammad,2013,2017,Y,Y,Y,2013,1,14,N
2375,1628539,Mychal,Mulder,Mychal Mulder,"Mulder, Mychal",M. Mulder,mychal-mulder,1994-06-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,195,4,12,Guard,Inactive,Y,1610612748,Heat,MIA,heat,Miami,mychal_mulder,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2376,77659,Joe,Mullaney,Joe Mullaney,"Mullaney, Joe",J. Mullaney,joe-mullaney,1925-11-17T00:00:00,Holy Cross,USA,Holy Cross/USA,6-0,165,1,17,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_joe_mullaney,1949,1949,N,Y,Y,1949,3,,N
2377,77660,Bob,Mullens,Bob Mullens,"Mullens, Bob",B. Mullens,bob-mullens,1922-11-01T00:00:00,Fordham,USA,Fordham/USA,6-1,175,1,,Guard,Inactive,N,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_bob_mullens,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2378,201957,Byron,Mullens,Byron Mullens,"Mullens, Byron",B. Mullens,byron-mullens,1989-02-14T00:00:00,Ohio State,USA,Ohio State/USA,7-0,275,5,30,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,byron_mullens,2009,2013,Y,Y,Y,2009,1,24,N
2379,904,Chris,Mullin,Chris Mullin,"Mullin, Chris",C. Mullin,chris-mullin,1963-07-30T00:00:00,St. John's,USA,St. John's/USA,,,16,17,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,chris_mullin,1985,2000,N,Y,Y,1985,1,7,N
2380,77662,Jeff,Mullins,Jeff Mullins,"Mullins, Jeff",J. Mullins,jeff-mullins,1942-03-18T00:00:00,Duke,USA,Duke/USA,6-4,190,12,23,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_jeff_mullins,1964,1975,N,Y,Y,1964,1,5,N
2381,942,Todd,Mundt,Todd Mundt,"Mundt, Todd",T. Mundt,todd-mundt,1970-05-17T00:00:00,Delta State,USA,Delta State/USA,7-0,255,1,51,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,todd_mundt,1995,1995,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2382,204098,Xavier,Munford,Xavier Munford,"Munford, Xavier",X. Munford,xavier-munford,1992-06-01T00:00:00,Rhode Island,USA,Rhode Island/USA,6-4,173,2,0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_munford,2015,2017,Y,Y,Y,2014,,,N
2383,77664,Chris,Munk,Chris Munk,"Munk, Chris",C. Munk,chris-munk,1967-08-05T00:00:00,Southern California,USA,Southern California/USA,6-9,225,1,44,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_chris_munk,1990,1990,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2384,77665,George,Munroe,George Munroe,"Munroe, George",G. Munroe,george-munroe,1922-01-05T00:00:00,Dartmouth,USA,Dartmouth/USA,5-11,170,2,6,Guard,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_george_munroe,1946,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2385,785,Eric,Murdock,Eric Murdock,"Murdock, Eric",E. Murdock,eric-murdock,1968-06-14T00:00:00,Providence,USA,Providence/USA,6-1,190,9,,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,eric_murdock,1991,1999,N,Y,Y,1991,1,21,N
2386,49,Gheorghe,Muresan,Gheorghe Muresan,"Muresan, Gheorghe",G. Muresan,gheorghe-muresan,1971-02-14T00:00:00,Pau Orthez,Romania,Pau Orthez/Romania,7-7,303,7,77,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,gheorghe_muresan,1993,1999,N,Y,Y,1993,2,30,N
2387,1630278,Ade,Murkey,Ade Murkey,"Murkey, Ade",A. Murkey,ade-murkey,1998-01-29T00:00:00,Denver,USA,Denver/USA,6-5,200,1,,Guard,Inactive,N,0,,,,,ade_murkey,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2388,77668,Allen,Murphy,Allen Murphy,"Murphy, Allen",A. Murphy,allen-murphy,1952-07-15T00:00:00,Louisville,USA,Louisville/USA,6-4,190,1,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_allen_murphy,1976,1976,N,Y,Y,1975,2,35,N
2389,77669,Calvin,Murphy,Calvin Murphy,"Murphy, Calvin",C. Murphy,calvin-murphy,1948-05-09T00:00:00,Niagara,USA,Niagara/USA,5-9,165,13,23,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_calvin_murphy,1970,1982,N,Y,Y,1970,2,18,N
2390,77672,Dick,Murphy,Dick Murphy,"Murphy, Dick",D. Murphy,dick-murphy,1921-03-10T00:00:00,Manhattan,USA,Manhattan/USA,6-1,175,1,5,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_murphy,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2391,203513,Erik,Murphy,Erik Murphy,"Murphy, Erik",E. Murphy,erik-murphy,1990-10-26T00:00:00,Florida,Finland,Florida/Finland,6-10,230,1,33,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,erik_murphy,2013,2013,Y,Y,Y,2013,2,49,N
2392,77670,Jay,Murphy,Jay Murphy,"Murphy, Jay",J. Murphy,jay-murphy,1962-06-26T00:00:00,Boston College,USA,Boston College/USA,6-9,220,4,42,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_jay_murphy,1984,1987,N,Y,Y,1984,2,31,N
2393,77671,John,Murphy,John Murphy,"Murphy, John",J. Murphy,john-murphy,1924-09-13T00:00:00,Simon Gratz HS (PA),USA,Simon Gratz HS (PA)/USA,6-2,175,1,12,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_moe_murphy,1946,1946,N,Y,Y,1975,8,140,N
2394,203122,Kevin,Murphy,Kevin Murphy,"Murphy, Kevin",K. Murphy,kevin-murphy,1990-03-06T00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,6-6,185,2,55,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,kevin_murphy,2012,2012,Y,Y,Y,2012,2,47,N
2395,77673,Ronnie,Murphy,Ronnie Murphy,"Murphy, Ronnie",R. Murphy,ronnie-murphy,1964-07-29T00:00:00,Jacksonville,USA,Jacksonville/USA,6-5,225,1,34,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ronnie_murphy,1987,1987,N,Y,Y,1987,1,17,N
2396,77674,Tod,Murphy,Tod Murphy,"Murphy, Tod",T. Murphy,tod-murphy,1963-12-24T00:00:00,California-Irvine,USA,California-Irvine/USA,6-9,220,5,41,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_tod_murphy,1987,1993,N,Y,Y,1986,3,53,N
2397,2211,Troy,Murphy,Troy Murphy,"Murphy, Troy",T. Murphy,troy-murphy,1980-05-02T00:00:00,Notre Dame,USA,Notre Dame/USA,6-11,245,12,,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,troy_murphy,2001,2012,N,Y,Y,2001,1,14,N
2398,1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,1,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021,2022,Y,Y,Y,2021,1,17,N
2399,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-5,180,5,5,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,dejounte_murray,2016,2022,Y,Y,Y,2016,1,29,N
2400,2436,Flip,Murray,Flip Murray,"Murray, Flip",R. Murray,flip-murray,1979-07-29T00:00:00,Shaw,USA,Shaw/USA,6-3,200,9,6,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,flip_murray,2002,2009,Y,Y,Y,2002,2,41,N
2401,1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,5,27,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2022,N,Y,Y,2016,1,7,N
2402,1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225,0,13,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022,2022,N,Y,Y,2022,1,4,N
2403,77675,Ken,Murray,Ken Murray,"Murray, Ken",K. Murray,ken-murray,1928-04-20T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,190,3,4,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_ken_murray,1950,1954,N,Y,Y,1950,4,,N
2404,441,Lamond,Murray,Lamond Murray,"Murray, Lamond",L. Murray,lamond-murray,1973-04-20T00:00:00,California,USA,California/USA,6-7,235,11,31,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,lamond_murray,1994,2005,N,Y,Y,1994,1,7,N
2405,77682,Boris,Nachamkin,Boris Nachamkin,"Nachamkin, Boris",B. Nachamkin,boris-nachamkin,1933-12-06T00:00:00,New York University,USA,New York University/USA,6-6,210,1,17,Forward,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_boris_nachamkin,1954,1954,N,Y,Y,1954,2,16,N
2406,2411,Bostjan,Nachbar,Bostjan Nachbar,"Nachbar, Bostjan",B. Nachbar,bostjan-nachbar,1980-07-03T00:00:00,Benetton Treviso,Slovenia,Benetton Treviso/Slovenia,6-9,221,7,7,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,bostjan_nachbar,2002,2007,N,Y,Y,2002,1,15,N
2407,1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,abdel-nader,1993-09-25T00:00:00,Iowa State,Egypt,Iowa State/Egypt,6-5,225,5,,Forward,Inactive,N,0,,,,,abdel_nader,2017,2021,Y,Y,Y,2016,2,58,N
2408,77683,Jerry,Nagel,Jerry Nagel,"Nagel, Jerry",J. Nagel,jerry-nagel,1928-05-18T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-0,190,1,9,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jerry_nagel,1949,1949,N,Y,Y,1949,4,,N
2409,77684,Fred,Nagy,Fred Nagy,"Nagy, Fred",F. Nagy,fred-nagy,1924-01-03T00:00:00,Akron,USA,Akron/USA,6-1,185,1,,Guard,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_fritz_nagy,1948,1948,N,Y,Y,1947,,,N
2410,1924,Lee,Nailon,Lee Nailon,"Nailon, Lee",L. Nailon,lee-nailon,1975-02-22T00:00:00,TCU,USA,TCU/USA,6-9,241,6,,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,lee_nailon,2000,2005,N,Y,Y,1999,2,43,N
2411,2059,Eduardo,Najera,Eduardo Najera,"Najera, Eduardo",E. Najera,eduardo-najera,1976-07-11T00:00:00,Oklahoma,Mexico,Oklahoma/Mexico,6-8,235,13,21,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,eduardo_najera,2000,2011,N,Y,Y,2000,2,38,N
2412,77685,Larry,Nance,Larry Nance,"Nance, Larry",L. Nance,larry-nance,1959-02-12T00:00:00,Clemson,USA,Clemson/USA,6-10,205,13,22,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_larry_nance,1981,1993,N,Y,Y,1981,1,20,N
2413,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245,7,22,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,larry_nance_jr,2015,2022,N,Y,Y,2015,1,27,N
2414,203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,shabazz-napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-0,175,7,5,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,shabazz_napier,2014,2019,Y,Y,Y,2014,1,24,N
2415,77686,Paul,Napolitano,Paul Napolitano,"Napolitano, Paul",P. Napolitano,paul-napolitano,1923-02-03T00:00:00,San Francisco,USA,San Francisco/USA,6-2,185,1,,Guard,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_paul_napolitano,1948,1948,N,Y,N,1947,,,N
2416,77688,Bob,Nash,Bob Nash,"Nash, Bob",B. Nash,bob-nash,1950-08-24T00:00:00,Hawaii,USA,Hawaii/USA,6-8,195,4,55,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_bob_nash,1972,1978,N,Y,Y,1972,1,9,N
2417,77687,Charles,Nash,Charles Nash,"Nash, Charles",C. Nash,charles-nash,1942-07-24T00:00:00,Kentucky,USA,Kentucky/USA,6-5,215,1,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_cotton_nash,1964,1964,N,Y,Y,1964,2,12,N
2418,959,Steve,Nash,Steve Nash,"Nash, Steve",S. Nash,steve-nash,1974-02-07T00:00:00,Santa Clara,Canada,Santa Clara/Canada,6-3,178,19,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,steve_nash,1996,2013,N,Y,Y,1996,1,15,Y
2419,77689,Swen,Nater,Swen Nater,"Nater, Swen",S. Nater,swen-nater,1950-01-14T00:00:00,UCLA,USA,UCLA/USA,6-11,240,8,41,Center,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_swen_nater,1976,1983,N,Y,Y,1973,1,16,N
2420,77690,Howard,Nathan,Howard Nathan,"Nathan, Howard",H. Nathan,howard-nathan,1972-01-21T00:00:00,Louisiana-Monroe,USA,Louisiana-Monroe/USA,5-11,175,1,14,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_howard_nathan,1995,1995,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2421,77691,Calvin,Natt,Calvin Natt,"Natt, Calvin",C. Natt,calvin-natt,1957-01-08T00:00:00,Louisiana-Monroe,USA,Louisiana-Monroe/USA,6-6,220,11,42,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_calvin_natt,1979,1989,N,Y,Y,1979,1,8,N
2422,77692,Kenny,Natt,Kenny Natt,"Natt, Kenny",K. Natt,kenny-natt,1958-10-05T00:00:00,Louisiana-Monroe,USA,Louisiana-Monroe/USA,6-3,185,3,2,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_kenny_natt,1980,1984,N,Y,Y,1980,2,30,N
2423,77693,Willie,Naulls,Willie Naulls,"Naulls, Willie",W. Naulls,willie-naulls,1934-10-07T00:00:00,UCLA,USA,UCLA/USA,6-6,225,10,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_willie_naulls,1956,1965,N,Y,Y,1956,,,N
2424,2434,Juan Carlos,Navarro,Juan Carlos Navarro,"Navarro, Juan Carlos",J. Navarro,juan-carlos-navarro,1980-06-13T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,,,1,,,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,juan carlos_navarro,2007,2016,N,Y,Y,2002,2,39,N
2425,202380,Hamady,Ndiaye,Hamady Ndiaye,"Ndiaye, Hamady",H. Ndiaye,hamady-ndiaye,1987-01-12T00:00:00,Rutgers,Senegal,Rutgers/Senegal,7-0,235,3,,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,hamady_ndiaye,2010,2013,Y,Y,Y,2010,2,56,N
2426,101238,Boniface,Ndong,Boniface Ndong,"Ndong, Boniface",B. Ndong,boniface-ndong,1977-09-03T00:00:00,Dijon,Senegal,Dijon/Senegal,7-0,205,1,,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,boniface_ndong,2005,2005,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2427,1626254,Maurice,Ndour,Maurice Ndour,"Ndour, Maurice",M. Ndour,maurice-ndour,1992-06-18T00:00:00,Ohio,Senegal,Ohio/Senegal,6-9,200,2,2,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,maurice_ndour,2016,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2428,77694,Craig,Neal,Craig Neal,"Neal, Craig",C. Neal,craig-neal,1964-02-16T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,165,2,22,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADD_craig_neal,1988,1990,N,Y,Y,1988,3,71,N
2429,202390,Gary,Neal,Gary Neal,"Neal, Gary",G. Neal,gary-neal,1984-10-03T00:00:00,Towson,USA,Towson/USA,6-4,210,7,,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,gary_neal,2010,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2430,77695,Jim,Neal,Jim Neal,"Neal, Jim",J. Neal,jim-neal,1930-05-21T00:00:00,Wofford,USA,Wofford/USA,6-11,235,2,,Center,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_jim_neal,1953,1954,N,Y,Y,1953,1,6,N
2431,77696,Lloyd,Neal,Lloyd Neal,"Neal, Lloyd",L. Neal,lloyd-neal,1950-12-10T00:00:00,Tennessee State,USA,Tennessee State/USA,6-7,225,7,36,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_lloyd_neal,1972,1978,N,Y,Y,1972,3,31,N
2432,77697,Ed,Nealy,Ed Nealy,"Nealy, Ed",E. Nealy,ed-nealy,1960-02-19T00:00:00,Kansas State,USA,Kansas State/USA,6-7,238,10,45,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_ed_nealy,1982,1992,N,Y,Y,1982,8,166,N
2433,203517,Nemanja,Nedovic,Nemanja Nedovic,"Nedovic, Nemanja",N. Nedovic,nemanja-nedovic,1991-06-16T00:00:00,Lietuvos rytas Vilnius,Serbia,Lietuvos rytas Vilnius/Serbia,6-3,192,2,8,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,nemanja_nedovic,2013,2013,Y,Y,Y,2013,1,30,N
2434,77698,Al,Negratti,Al Negratti,"Negratti, Al",A. Negratti,al-negratti,1921-06-12T00:00:00,Seton Hall,USA,Seton Hall/USA,6-3,200,1,,Forward,Inactive,N,1610610036,Capitols,WAS,capitols,Washington,HISTADD_al_negratti,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2435,77699,Barry,Nelson,Barry Nelson,"Nelson, Barry",B. Nelson,barry-nelson,1949-09-19T00:00:00,Duquesne,USA,Duquesne/USA,6-10,230,1,50,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_barry_nelson,1971,1971,N,Y,Y,1971,5,85,N
2436,201634,DeMarcus,Nelson,DeMarcus Nelson,"Nelson, DeMarcus",D. Nelson,demarcus-nelson,1985-11-02T00:00:00,Duke,USA,Duke/USA,6-4,200,2,21,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,demarcus_nelson,2008,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2437,77700,Don,Nelson,Don Nelson,"Nelson, Don",D. Nelson,don-nelson,1940-05-15T00:00:00,Iowa,USA,Iowa/USA,6-6,210,14,19,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_nellie_nelson,1962,1975,N,Y,Y,1962,3,17,N
2438,2749,Jameer,Nelson,Jameer Nelson,"Nelson, Jameer",J. Nelson,jameer-nelson,1982-02-09T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-0,190,15,41,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jameer_nelson,2004,2017,N,Y,Y,2004,1,20,N
2439,77701,Louie,Nelson,Louie Nelson,"Nelson, Louie",L. Nelson,louie-nelson,1951-05-28T00:00:00,Washington,USA,Washington/USA,6-3,190,5,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,New Orleans,HISTADD_sweets_nelson,1973,1977,N,Y,Y,1973,2,19,N
2440,1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-3,191,0,2,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022,2022,N,Y,Y,2022,2,31,N
2441,1129,Ruben,Nembhard,Ruben Nembhard,"Nembhard, Ruben",R. Nembhard,ruben-nembhard,1972-02-20T00:00:00,Weber State,USA,Weber State/USA,6-3,208,1,,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,ruben_nembhard,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2442,1630612,RJ,Nembhard Jr.,RJ Nembhard Jr.,"Nembhard Jr., RJ",R. Nembhard Jr.,rj-nembhard-jr,1999-03-22T00:00:00,Texas Christian,USA,TCU/USA,6-4,200,2,5,Guard,Inactive,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rj_nembhard_jr,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2443,2403,,Nene,Nene,Nene,Nene,-nene,1982-09-13T00:00:00,                                   ,Brazil,Vasco de Gama/Brazil,6-11,250,18,42,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,nene_hilario,2002,2018,N,Y,Y,2002,1,7,N
2444,1838,Tyrone,Nesby,Tyrone Nesby,"Nesby, Tyrone",T. Nesby,tyrone-nesby,1976-01-31T00:00:00,UNLV,USA,UNLV/USA,6-6,245,4,8,Forward-Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,tyrone_nesby,1998,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2445,1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215,2,23,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020,2022,Y,Y,Y,2020,1,14,N
2446,77704,Martin,Nessley,Martin Nessley,"Nessley, Martin",M. Nessley,martin-nessley,1965-02-16T00:00:00,Duke,USA,Duke/USA,7-2,260,1,51,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_martin_nessley,1987,1987,N,Y,Y,1987,6,116,N
2447,1725,Rasho,Nesterovic,Rasho Nesterovic,"Nesterovic, Rasho",R. Nesterovic,rasho-nesterovic,1976-05-30T00:00:00,Virtus Bologna,Slovenia,Virtus Bologna/Slovenia,7-0,255,13,12,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,rasho_nesterovic,1998,2009,N,Y,Y,1998,1,17,N
